id,last_scraped,neighbourhood,neighbourhood_cleansed,city,country,latitude,longitude,price,bathrooms,bedrooms,beds,bed_type,guests_included
10094788,2019-02-11,Wai Avenue,朝阳区 / Chaoyang,北京,China,39.92226750335028,116.4379257584974,189.0,1.0,1.0,1.0,Real Bed,1
10095078,2019-02-11,Shuangjing,朝阳区 / Chaoyang,Beijing,China,39.89845382080293,116.4514985950675,88.0,0.5,1.0,1.0,Couch,1
10106501,2019-02-11,Sanlitun,东城区,Beijing,China,39.93973379624487,116.43664933871555,418.0,1.0,0.0,1.0,Real Bed,1
10106745,2019-02-11,Sanlitun,东城区,Beijing,China,39.93978309133073,116.43705475356744,418.0,1.0,0.0,1.0,Real Bed,1
10107116,2019-02-11,Sanlitun,朝阳区 / Chaoyang,Beijing,China,39.93200365455829,116.4407260832168,648.0,1.0,1.0,1.0,Real Bed,1
10109883,2019-02-11,Chaoyang,朝阳区 / Chaoyang,北京,China,39.90606894739588,116.551164194824,600.0,1.0,1.0,3.0,Real Bed,1
10114391,2019-02-11,ITC,朝阳区 / Chaoyang,北京,China,39.90826043327584,116.45656611667872,94.0,1.0,1.0,4.0,Real Bed,1
10114441,2019-02-11,Shilipu,朝阳区 / Chaoyang,Chaoyang,China,39.914664727380966,116.49010036608496,189.0,1.0,1.0,1.0,Real Bed,1
10115159,2019-02-11,ITC,朝阳区 / Chaoyang,北京,China,39.912696284912464,116.46258162192376,196.0,1.0,1.0,1.0,Real Bed,1
10115731,2019-02-11,Shuangjing,朝阳区 / Chaoyang,北京,China,39.897602701194025,116.45207417951136,74.0,1.0,1.0,1.0,Real Bed,1
10120408,2019-02-11,Wudaokou,海淀区,Beijing,China,39.99261070557476,116.3350760120922,479.0,1.0,2.0,2.0,Real Bed,2
10127363,2019-02-11,Jiuxianqiao,朝阳区 / Chaoyang,北京,China,39.98355976834482,116.48692111761,128.0,2.0,1.0,2.0,Real Bed,1
10127776,2019-02-11,Qianmen,东城区,Beijing,China,39.89777513770999,116.3926718023709,6880.0,3.0,3.0,3.0,Real Bed,6
10142416,2019-02-11,ITC,朝阳区 / Chaoyang,Beijing ,China,39.90537399759455,116.45911401252792,189.0,1.0,1.0,1.0,Real Bed,1
10147322,2019-02-11,Chaoyang,朝阳区 / Chaoyang,Beijing,China,39.98579583736258,116.4125099067556,648.0,1.0,3.0,3.0,Real Bed,5
10149350,2019-02-11,Shilipu,朝阳区 / Chaoyang,北京,China,39.930890976624,116.51184883045023,202.0,1.0,1.0,1.0,Real Bed,1
10162368,2019-02-11,,昌平区,北京,China,40.22151677551856,116.44944036121284,2597.0,3.0,5.0,5.0,Real Bed,1
10197034,2019-02-11,Shilipu,朝阳区 / Chaoyang,Beijing,China,39.92928004113447,116.51251528821916,196.0,1.0,1.0,1.0,Real Bed,1
10218438,2019-02-11,,海淀区,Beijing,China,39.95230807164164,116.36447340078008,270.0,1.0,0.0,1.0,Real Bed,1
10223435,2019-02-11,ITC,朝阳区 / Chaoyang,Beijing,China,39.90871244796886,116.4895994352094,796.0,2.0,3.0,4.0,Real Bed,1
10252532,2019-02-11,,延庆县 / Yanqing,Yanqing,China,40.361494044291,115.95994746542388,796.0,2.0,3.0,3.0,Real Bed,1
10272873,2019-02-11,,石景山区,Beijing,China,39.90336918125253,116.19791597137046,432.0,101.5,2.0,2.0,Real Bed,1
10284408,2019-02-11,,延庆县 / Yanqing,北京,China,40.58138590866548,116.32171752014102,2671.0,7.0,7.0,16.0,Real Bed,1
10284546,2019-02-11,Weigongcun,海淀区,北京,China,39.94381030217368,116.31367602177852,155.0,1.0,1.0,2.0,Real Bed,1
10288033,2019-02-11,Zhongguancun,海淀区,Beijing,China,39.97491611439975,116.31619608705748,142.0,3.0,1.0,4.0,Real Bed,1
10307320,2019-02-11,Sanlitun,朝阳区 / Chaoyang,Beijing,China,39.93768278338317,116.4441382311588,304.0,1.0,0.0,2.0,Real Bed,1
10308223,2019-02-11,,朝阳区 / Chaoyang,Beijing,China,39.87331774182314,116.45811492061834,155.0,1.0,1.0,1.0,Real Bed,1
10329046,2019-02-11,Sanlitun,朝阳区 / Chaoyang,北京,China,39.93139505131402,116.45540358137116,236.0,1.0,1.0,1.0,Real Bed,1
10370852,2019-02-11,,朝阳区 / Chaoyang,Beijing,China,40.00327658847292,116.3978397716795,182.0,1.0,1.0,1.0,Real Bed,1
10375780,2019-02-11,Chaoyang,朝阳区 / Chaoyang,北京,China,39.87061100518436,116.45504464331442,371.0,1.0,2.0,2.0,Real Bed,4
10391835,2019-02-11,,通州区 / Tongzhou,北京,China,39.88261500063465,116.66836162847773,189.0,1.0,1.0,1.0,Real Bed,1
10394229,2019-02-11,,朝阳区 / Chaoyang,Beijing,China,40.00402372670707,116.39751234086036,88.0,1.0,1.0,4.0,Real Bed,1
10399819,2019-02-11,Sanlitun,朝阳区 / Chaoyang,Beijing,China,39.936152026782,116.44609164721078,600.0,2.0,2.0,2.0,Real Bed,1
10400246,2019-02-11,Shilipu,朝阳区 / Chaoyang,北京,China,39.93103773503611,116.51489049135556,371.0,1.0,1.0,2.0,Real Bed,4
10416415,2019-02-11,Sanlitun,东城区,Beijing,China,39.93856825337132,116.43706542478576,405.0,1.0,1.0,1.0,Real Bed,1
10417144,2019-02-11,Sanlitun,朝阳区 / Chaoyang,Beijing,China,39.940271115895264,116.44856516787416,445.0,1.0,1.0,1.0,Real Bed,1
10418603,2019-02-11,,朝阳区 / Chaoyang,Beijing,China,39.92095206558324,116.56564411705466,587.0,1.0,2.0,2.0,Real Bed,1
10428013,2019-02-11,Jinsong/Panjiayuan,朝阳区 / Chaoyang,Beijing,China,39.872186247423656,116.45827496194812,250.0,0.0,1.0,2.0,Real Bed,1
10439972,2019-02-11,Dongcheng,东城区,Beijing,China,39.90886321164948,116.4031342064384,452.0,1.0,1.0,1.0,Real Bed,2
10446144,2019-02-11,Wudaokou,海淀区,北京市,China,39.99291212664859,116.36565758897557,155.0,1.0,1.0,1.0,Real Bed,1
10459527,2019-02-11,Chaoyang,朝阳区 / Chaoyang,北京,China,39.89637562671704,116.47843870732828,1099.0,1.0,1.0,1.0,Real Bed,1
10481132,2019-02-11,Third Road Jucun/Liucun,西城区,Beijing,China,39.89190272085236,116.3411845131323,135.0,1.0,1.0,1.0,Real Bed,1
10485197,2019-02-11,Dongcheng,东城区,Beijing,China,39.903549775699794,116.40826926300656,621.0,1.0,1.0,1.0,Real Bed,1
10485862,2019-02-11,Wudaokou,海淀区,Beijing,China,39.998662292072304,116.33597215709574,695.0,1.0,2.0,3.0,Real Bed,4
10486042,2019-02-11,Xuanwu,西城区,北京,China,39.90495065335111,116.3792991948279,236.0,1.0,1.0,1.0,Real Bed,2
10488126,2019-02-11,Xuanwu,西城区,北京,China,39.90408899467075,116.37924262374835,101.0,1.0,1.0,1.0,Real Bed,1
10488167,2019-02-11,Qianmen,东城区,北京,China,39.89918887892522,116.39016286150456,236.0,1.0,1.0,1.0,Real Bed,2
10504785,2019-02-11,Sanlitun,朝阳区 / Chaoyang,Beijing,China,39.93393791748199,116.45293034228833,654.0,1.0,2.0,2.0,Real Bed,2
10527264,2019-02-11,,大兴区 / Daxing,北京,China,39.78492388343357,116.48314243448225,128.0,1.0,1.0,1.0,Real Bed,1
10528426,2019-02-11,Beiyuan,朝阳区 / Chaoyang,北京,China,40.05161149615241,116.42145930284153,202.0,0.5,1.0,1.0,Real Bed,1
10531096,2019-02-11,Chaoyang,朝阳区 / Chaoyang,Beijing,China,39.84023547885963,116.44451482955633,121.0,1.0,1.0,1.0,Real Bed,1
10532616,2019-02-11,,昌平区,Beijing,China,40.15944865260678,116.2642136418668,101.0,1.0,1.0,1.0,Real Bed,1
10574709,2019-02-11,Dongcheng,东城区,北京市,China,39.93007567445476,116.40157857231512,479.0,0.5,1.0,1.0,Real Bed,1
10577743,2019-02-11,,朝阳区 / Chaoyang,北京,China,39.90591938991776,116.523311444717,189.0,1.0,1.0,1.0,Real Bed,1
10587507,2019-02-11,Shilipu,朝阳区 / Chaoyang,Beijing,China,39.909720719930114,116.49615394877053,600.0,1.0,3.0,3.0,Real Bed,1
10617949,2019-02-11,Zuojiazhuang,朝阳区 / Chaoyang,Beijing,China,39.967362368909086,116.433632841974,182.0,1.0,1.0,1.0,Real Bed,1
10621152,2019-02-11,Zhuang,朝阳区 / Chaoyang,Chaoyang,China,39.912577566907096,116.55173235012457,196.0,1.0,1.0,1.0,Real Bed,1
10622844,2019-02-11,Zhuang,朝阳区 / Chaoyang,Beijing,China,39.9191846823033,116.55362715273598,189.0,1.0,1.0,1.0,Real Bed,1
10623555,2019-02-11,Zhuang,朝阳区 / Chaoyang,Beijing,China,39.918854688137856,116.55543461718264,155.0,1.0,1.0,1.0,Real Bed,1
10638745,2019-02-11,Chaoyang Park/Tuan Jie Hu,朝阳区 / Chaoyang,Chaoyang Qu,China,39.93652257362645,116.46572492765353,243.0,1.0,2.0,2.0,Real Bed,1
10645455,2019-02-11,Sanlitun,朝阳区 / Chaoyang,Beijing,China,39.9347269916381,116.45419016412532,317.0,1.0,1.0,2.0,Real Bed,2
10654289,2019-02-11,,通州区 / Tongzhou,北京市,China,39.87633284749954,116.6675749952509,135.0,1.0,1.0,1.0,Real Bed,1
10687741,2019-02-11,Chaoyang,朝阳区 / Chaoyang,北京,China,40.008004811111725,116.37166304941098,418.0,1.0,1.0,1.0,Real Bed,1
10691864,2019-02-11,Wangjing,朝阳区 / Chaoyang,北京市,China,39.98110582383215,116.45925933138103,270.0,1.0,1.0,1.0,Real Bed,1
10707415,2019-02-11,,昌平区,Beijing,China,40.06213909391633,116.29808800356564,81.0,1.0,1.0,1.0,Real Bed,1
10711394,2019-02-11,Sanlitun,朝阳区 / Chaoyang,北京,China,39.93638206775668,116.4549052570615,236.0,1.0,1.0,1.0,Real Bed,1
10730252,2019-02-11,Zhuang,朝阳区 / Chaoyang,Beijing,China,39.90743800373532,116.55817778844433,135.0,1.0,1.0,1.0,Real Bed,1
10734580,2019-02-11,Weigongcun,海淀区,Beijing,China,39.94629324406345,116.3380059594286,121.0,1.0,1.0,2.0,Real Bed,1
10741299,2019-02-11,Sanlitun,朝阳区 / Chaoyang,Chaoyang Qu,China,39.94089777129861,116.45499824572462,229.0,1.0,1.0,1.0,Real Bed,1
10750296,2019-02-11,Chaoyang Park/Tuan Jie Hu,朝阳区 / Chaoyang,Chaoyang Qu,China,39.92500774609356,116.47371888396847,398.0,1.0,1.0,1.0,Real Bed,2
10754505,2019-02-11,,大兴区 / Daxing,Beijing,China,39.68353075666823,116.31156179524164,486.0,1.0,2.0,2.0,Real Bed,4
10754979,2019-02-11,Xicheng,西城区,北京市,China,39.92645161373793,116.3708305877197,681.0,1.0,1.0,1.0,Real Bed,1
10757927,2019-02-11,You'anmen,西城区,Beijing,China,39.87531155987893,116.35046011635929,499.0,1.0,1.0,1.0,Real Bed,1
10758433,2019-02-11,Dongcheng,东城区,北京市,China,39.9040585829184,116.40805513674876,681.0,1.0,1.0,2.0,Real Bed,1
10758456,2019-02-11,Xicheng,西城区,北京市,China,39.92599104068091,116.36496795401314,803.0,1.0,1.0,2.0,Real Bed,1
10781597,2019-02-11,,房山区,Beijing,China,39.76984642204878,116.1564291612124,169.0,1.0,1.0,1.0,Real Bed,1
10794690,2019-02-11,Sanlitun,朝阳区 / Chaoyang,Beijing,China,39.93617898968929,116.4447250566802,135.0,1.0,1.0,1.0,Real Bed,1
10814930,2019-02-11,,海淀区,Beijing,China,40.047496973350746,116.17851016940403,169.0,2.0,2.0,3.0,Real Bed,1
10823752,2019-02-11,,朝阳区 / Chaoyang,Beijing,China,39.99251450667124,116.40879682877824,88.0,1.0,1.0,4.0,Real Bed,1
10838551,2019-02-11,Guangqumenwai,朝阳区 / Chaoyang,Beijing,China,39.89571174362905,116.4457160398757,216.0,1.0,1.0,1.0,Real Bed,1
10841212,2019-02-11,,丰台区 / Fengtai,Beijing,China,39.84369455846388,116.38742093122111,668.0,1.0,1.0,1.0,Real Bed,1
10841993,2019-02-11,Jinsong/Panjiayuan,朝阳区 / Chaoyang,Beijing,China,39.89268069712804,116.44973819635884,270.0,1.0,1.0,1.0,Real Bed,1
10844264,2019-02-11,Fang Zhuang,丰台区 / Fengtai,Beijing,China,39.86977570146183,116.43103514997696,148.0,1.0,1.0,1.0,Real Bed,1
10866089,2019-02-11,Chaoyang,朝阳区 / Chaoyang,北京,China,39.90032027674032,116.48465185548694,391.0,1.0,1.0,1.0,Real Bed,1
10867763,2019-02-11,Haidian,海淀区,Beijing,China,39.97191275438346,116.25863223067148,297.0,1.0,1.0,1.0,Real Bed,1
10867778,2019-02-11,Chaoyang,朝阳区 / Chaoyang,Beijing,China,39.90142639147473,116.4806043789486,357.0,1.0,1.0,1.0,Real Bed,1
10867876,2019-02-11,Chaoyang,朝阳区 / Chaoyang,Beijing,China,39.89962588101275,116.48305064758638,357.0,1.0,1.0,1.0,Real Bed,1
10867952,2019-02-11,Chaoyang,朝阳区 / Chaoyang,Beijing,China,39.900223528206304,116.48364973660247,587.0,1.0,2.0,2.0,Real Bed,1
10868076,2019-02-11,Chaoyang,朝阳区 / Chaoyang,Beijing,China,39.900103668886,116.4826264739314,357.0,1.0,1.0,1.0,Real Bed,1
10868181,2019-02-11,Chaoyang,朝阳区 / Chaoyang,Beijing,China,39.89928124660704,116.48305445049262,499.0,1.0,1.0,1.0,Real Bed,1
10868251,2019-02-11,Chaoyang,朝阳区 / Chaoyang,Beijing,China,39.899914075379534,116.48288615504458,459.0,1.0,1.0,1.0,Real Bed,1
10875810,2019-02-11,Dawanglu,朝阳区 / Chaoyang,北京,China,39.91571816441446,116.47037303704406,540.0,1.0,1.0,2.0,Real Bed,1
10894960,2019-02-11,Dongzhimen,东城区,Dongcheng Qu,China,39.94034975764879,116.42819233128394,169.0,1.0,1.0,1.0,Real Bed,1
10898454,2019-02-11,Jiàn Wài Dàjiē,朝阳区 / Chaoyang,北京,China,39.90663076016551,116.44525642078652,621.0,1.0,1.0,2.0,Real Bed,1
10912305,2019-02-11,,昌平区,Beijing,China,40.16099979805268,116.25726027793075,4047.0,5.0,4.0,16.0,Real Bed,16
10913628,2019-02-11,Jiuxianqiao,朝阳区 / Chaoyang,北京,China,39.97704578789028,116.49504555511712,357.0,1.0,1.0,1.0,Real Bed,1
10938464,2019-02-11,Jinsong/Panjiayuan,朝阳区 / Chaoyang,Beijing,China,39.89131587989795,116.45512728027268,101.0,2.0,1.0,1.0,Real Bed,1
10953419,2019-02-11,Dongcheng,东城区,北京,China,39.902975172796125,116.4078753928287,3926.0,1.0,1.0,2.0,Real Bed,1
10976751,2019-02-11,Fang Zhuang,丰台区 / Fengtai,北京市,China,39.86415177688975,116.41553365009683,364.0,1.0,1.0,1.0,Real Bed,1
10996292,2019-02-11,Zizhuqiao,海淀区,Beijing,China,39.93593674011108,116.31806192038204,229.0,1.0,1.0,1.0,Real Bed,1
10996388,2019-02-11,Fang Zhuang,丰台区 / Fengtai,北京,China,39.86852142160992,116.43263569532104,148.0,1.0,1.0,1.0,Real Bed,1
10999535,2019-02-11,Zizhuqiao,海淀区,Beijing,China,39.93459861014453,116.31823895030092,270.0,1.0,1.0,1.0,Real Bed,1
11003777,2019-02-11,Dongcheng,东城区,Beijing,China,39.903608887983225,116.40685820351604,540.0,1.0,1.0,1.0,Real Bed,1
11027815,2019-02-11,,通州区 / Tongzhou,重庆,China,39.79504934706406,116.82686899944478,169.0,1.0,1.0,,Real Bed,1
11049479,2019-02-11,,密云县 / Miyun,Beijing,China,40.46565383893434,116.8337235577512,479.0,1.0,2.0,2.0,Real Bed,1
11056343,2019-02-11,,朝阳区 / Chaoyang,Beijing,China,40.00478112562188,116.39558321482356,101.0,1.0,1.0,4.0,Real Bed,1
11094094,2019-02-11,Wudaokou,海淀区,Beijing,China,39.99854519861676,116.3171955354748,196.0,1.0,1.0,2.0,Real Bed,1
11169354,2019-02-11,Xinjiekou,西城区,Beijing,China,39.933934208452825,116.36879242489402,270.0,1.0,1.0,1.0,Real Bed,1
11193031,2019-02-11,Jinsong/Panjiayuan,朝阳区 / Chaoyang,Chaoyang Qu,China,39.88920581124935,116.46538665207125,830.0,1.0,3.0,4.0,Real Bed,1
11197756,2019-02-11,Dongzhimen,东城区,Beijing,China,39.94485310378698,116.42488470021142,351.0,1.0,1.0,1.0,Real Bed,1
11232946,2019-02-11,Haidian,海淀区,Beijing,China,39.92770501976663,116.32052349975662,155.0,1.0,1.0,1.0,Real Bed,1
11246023,2019-02-11,Chaoyang,朝阳区 / Chaoyang,Chaoyang Qu,China,39.90013802810182,116.48423523482722,378.0,1.0,1.0,1.0,Real Bed,1
11261243,2019-02-11,Wudaokou,朝阳区 / Chaoyang,Beijing,China,40.005765422210985,116.3645161214434,425.0,1.0,1.0,1.0,Real Bed,1
11262038,2019-02-11,Wudaokou,朝阳区 / Chaoyang,Beijing,China,40.00410931954463,116.36597646873142,425.0,1.0,1.0,1.0,Real Bed,1
11264674,2019-02-11,Wudaokou,朝阳区 / Chaoyang,Beijing,China,40.00415885528103,116.365130096738,499.0,1.0,2.0,2.0,Real Bed,1
11275399,2019-02-11,Jinsong/Panjiayuan,朝阳区 / Chaoyang,Beijing,China,39.87374752140783,116.4587159253677,243.0,1.0,1.0,3.0,Real Bed,1
11278270,2019-02-11,Wudaokou,海淀区,Beijing,China,39.99851568762107,116.3197421272054,135.0,1.5,1.0,4.0,Real Bed,1
11283009,2019-02-11,Chaoyang,朝阳区 / Chaoyang,Beijing,China,39.899077685129946,116.49240590774345,378.0,1.0,1.0,1.0,Real Bed,1
11283186,2019-02-11,Chaoyang,朝阳区 / Chaoyang,Chaoyang Qu,China,39.900060846606,116.48350146516758,378.0,1.0,1.0,1.0,Real Bed,1
11283515,2019-02-11,Liang Ma Qiao/Sanyuanqiao,朝阳区 / Chaoyang,Beijing,China,39.958943734836986,116.45897803082131,728.0,1.0,1.0,1.0,Real Bed,1
11283577,2019-02-11,Chaoyang,朝阳区 / Chaoyang,Beijing,China,40.00716129169909,116.37180443616356,425.0,1.0,1.0,1.0,Real Bed,1
11285277,2019-02-11,Chaoyang,朝阳区 / Chaoyang,Beijing,China,39.994493826820666,116.40826126350277,425.0,1.0,1.0,1.0,Real Bed,1
11285538,2019-02-11,Chaoyang,朝阳区 / Chaoyang,Beijing,China,39.989875067593445,116.4128499959138,425.0,1.0,1.0,1.0,Real Bed,2
11285842,2019-02-11,Chaoyang,朝阳区 / Chaoyang,Beijing,China,39.997861918255566,116.38635388112957,499.0,1.0,2.0,2.0,Real Bed,1
11292647,2019-02-11,ITC,朝阳区 / Chaoyang,北京,China,39.907939610294925,116.46127976347552,81.0,1.0,1.0,1.0,Real Bed,1
11306167,2019-02-11,Chaoyang,朝阳区 / Chaoyang,Beijing,China,39.98850307721318,116.37997811855593,115.0,1.0,1.0,1.0,Couch,1
11306787,2019-02-11,Foreign Trade,朝阳区 / Chaoyang,Beijing,China,39.98273426241619,116.43157585068104,229.0,1.0,1.0,2.0,Real Bed,1
11307688,2019-02-11,Sanlitun,朝阳区 / Chaoyang,Beijing,China,39.94683104026412,116.43718379714711,202.0,1.0,1.0,1.0,Real Bed,1
11325456,2019-02-11,Shilipu,朝阳区 / Chaoyang,Beijing,China,39.9327122266846,116.50091602441114,236.0,1.0,1.0,1.0,Real Bed,1
11326270,2019-02-11,Chaoyang,朝阳区 / Chaoyang,Daxing Qu,China,39.82128391303496,116.44291204886486,600.0,1.0,2.0,2.0,Real Bed,1
11326584,2019-02-11,,顺义区 / Shunyi,Beijing,China,40.12771534878857,116.5928698238578,398.0,1.0,1.0,1.0,Real Bed,1
11345510,2019-02-11,Chaoyang,朝阳区 / Chaoyang,Beijing,China,40.01177618418177,116.3698854676426,169.0,1.0,1.0,1.0,Real Bed,1
11349645,2019-02-11,,通州区 / Tongzhou,北京,China,39.88477058249951,116.68392003970584,121.0,1.0,1.0,1.0,Real Bed,2
11351359,2019-02-11,Wangfujing/Dongdan,东城区,东城区,China,39.91732851342101,116.42452016117451,755.0,1.0,2.0,2.0,Real Bed,1
11365790,2019-02-11,Wudaokou,海淀区,Beijing,China,39.99932926006936,116.31615218330424,196.0,1.0,1.0,1.0,Real Bed,1
11369804,2019-02-11,ITC,朝阳区 / Chaoyang,北京市,China,39.917291902931815,116.46016234345628,189.0,1.0,1.0,1.0,Real Bed,1
11373868,2019-02-11,Haidian,海淀区,Beijing,China,39.90951718990304,116.29569453804666,371.0,1.0,1.0,1.0,Real Bed,1
11380381,2019-02-11,Chaoyang,朝阳区 / Chaoyang,Beijing,China,40.02700124870788,116.404678703825,357.0,1.0,1.0,2.0,Real Bed,2
11400264,2019-02-11,Wangjing,朝阳区 / Chaoyang,Beijing,China,40.01077189769708,116.47505644593788,223.0,1.0,1.0,2.0,Real Bed,1
11401304,2019-02-11,Sanlitun,朝阳区 / Chaoyang,Chaoyang Qu,China,39.93764766793419,116.450452416078,803.0,1.0,1.0,1.0,Real Bed,2
11401604,2019-02-11,Jinsong/Panjiayuan,朝阳区 / Chaoyang,北京,China,39.89131480160186,116.47820885857634,189.0,1.0,1.0,1.0,Real Bed,1
11420268,2019-02-11,Chongwenmen,东城区,Beijing,China,39.89587273233115,116.42723217661911,553.0,1.0,1.0,1.0,Real Bed,1
11424013,2019-02-11,Dahongmen,大兴区 / Daxing,Beijing,China,39.80991588680475,116.42477575253164,223.0,1.0,1.0,2.0,Real Bed,1
11424741,2019-02-11,Jiuxianqiao,朝阳区 / Chaoyang,Beijing,China,39.97488962529109,116.47677550059552,587.0,1.0,1.0,1.0,Real Bed,1
11427395,2019-02-11,Chaoyang,朝阳区 / Chaoyang,北京,China,39.99510544687908,116.4036276027859,290.0,1.0,1.0,1.0,Real Bed,1
11443761,2019-02-11,Bei Tai Ping Zhuang,海淀区,Beijing,China,39.95282122995773,116.3578856574002,465.0,1.0,1.0,1.0,Real Bed,1
11443776,2019-02-11,Bei Tai Ping Zhuang,海淀区,Beijing,China,39.951269693916906,116.35745691257192,479.0,1.0,1.0,1.0,Real Bed,1
11450904,2019-02-11,Shichahai,东城区,Beijing,China,39.93796403530205,116.39295496408282,479.0,1.0,1.0,2.0,Real Bed,1
11451233,2019-02-11,Shichahai,东城区,Beijing,China,39.93971641084875,116.39228767823164,479.0,1.0,1.0,1.0,Real Bed,1
11468603,2019-02-11,Haidian,海淀区,Beijing,China,39.92623855774727,116.3201503190764,398.0,1.0,2.0,2.0,Real Bed,2
11493594,2019-02-11,,海淀区,北京,China,40.049391367884056,116.25164060069044,553.0,2.0,2.0,2.0,Real Bed,1
11497131,2019-02-11,Ahn Jung,东城区,Beijing,China,39.952229996955104,116.3965911923385,189.0,1.0,1.0,1.0,Real Bed,1
11500895,2019-02-11,Wangjing,朝阳区 / Chaoyang,Beijing,China,39.98520533637375,116.46786562168086,378.0,1.0,1.0,2.0,Real Bed,2
11505661,2019-02-11,,西城区,Beijing,China,39.87380554814811,116.36888393548452,998.0,1.0,2.0,2.0,Real Bed,1
11514103,2019-02-11,Fang Zhuang,丰台区 / Fengtai,Beijing,China,39.85928708028115,116.4425466896559,209.0,1.0,1.0,1.0,Real Bed,1
11522114,2019-02-11,Shuangjing,朝阳区 / Chaoyang,北京,China,39.899894256863725,116.4570633603662,142.0,1.0,1.0,1.0,Real Bed,1
11534547,2019-02-11,,昌平区,Beijing,China,40.067457447812025,116.31129121922407,135.0,0.0,1.0,1.0,Airbed,1
11535389,2019-02-11,Wudaokou,朝阳区 / Chaoyang,Beijing,China,39.99768986497689,116.36924305452696,115.0,1.0,1.0,1.0,Real Bed,1
11535520,2019-02-11,Liang Ma Qiao/Sanyuanqiao,朝阳区 / Chaoyang,北京,China,39.97393914392505,116.4501500700224,492.0,1.0,2.0,2.0,Real Bed,1
11537264,2019-02-11,Chaoyang,朝阳区 / Chaoyang,Beijing,China,39.96155149942718,116.49084038117483,398.0,1.0,1.0,1.0,Real Bed,3
11538622,2019-02-11,Shilipu,朝阳区 / Chaoyang,北京市,China,39.92688394076808,116.51602811591604,668.0,1.0,2.0,2.0,Real Bed,4
11539860,2019-02-11,Xinjiekou,西城区,Beijing,China,39.93456570015425,116.36591978180029,121.0,1.0,1.0,4.0,Real Bed,1
11541908,2019-02-11,You'anmen,西城区,北京市,China,39.87457957820209,116.37019295959747,202.0,1.0,1.0,1.0,Real Bed,1
11543542,2019-02-11,You'anmen,西城区,北京市,China,39.874839321379504,116.37011141083394,196.0,1.0,1.0,1.0,Real Bed,1
11555159,2019-02-11,,石景山区,Beijing,China,39.92888577743747,116.18298519646532,391.0,1.0,2.0,2.0,Real Bed,1
11557554,2019-02-11,Shichahai,东城区,Beijing,China,39.94270281786284,116.3922281157249,250.0,1.0,1.0,1.0,Real Bed,1
11575561,2019-02-11,,房山区,Beijing,China,39.63891543897506,115.58810782696952,297.0,1.0,1.0,1.0,Real Bed,1
11578515,2019-02-11,,朝阳区 / Chaoyang,Beijing,China,40.00584696217901,116.3968957228442,88.0,1.0,1.0,4.0,Real Bed,1
11593804,2019-02-11,,朝阳区 / Chaoyang,Beijing ,China,39.98467023761839,116.4147349260478,209.0,1.0,1.0,1.0,Real Bed,1
11609930,2019-02-11,,昌平区,Changping,China,40.21461890446192,116.40861937522725,2199.0,2.0,4.0,4.0,Real Bed,1
11610627,2019-02-11,Shilipu,朝阳区 / Chaoyang,北京,China,39.92168453003856,116.49674812489094,148.0,2.0,1.0,1.0,Real Bed,1
11613285,2019-02-11,Beiyuan,朝阳区 / Chaoyang,北京市,China,40.04649154147358,116.4351700162648,337.0,1.0,1.0,1.0,Real Bed,1
11615530,2019-02-11,Xinjiekou,西城区,Beijing,China,39.94019442350536,116.36440551325984,121.0,1.0,1.0,4.0,Real Bed,1
11616510,2019-02-11,Xinjiekou,西城区,Beijing,China,39.93620171848073,116.36630131538654,121.0,1.0,1.0,4.0,Real Bed,1
11616751,2019-02-11,Zuojiazhuang,朝阳区 / Chaoyang,北京,China,39.97542939174199,116.44130234064356,202.0,1.0,1.0,1.0,Real Bed,1
11617199,2019-02-11,Dongcheng,东城区,Beijing,China,39.91016428969339,116.39828299395492,236.0,1.0,1.0,1.0,Real Bed,1
11627631,2019-02-11,,海淀区,北京市（Beijing）,China,40.02200314052077,116.27198216287674,216.0,1.0,1.0,1.0,Real Bed,1
11628095,2019-02-11,Liang Ma Qiao/Sanyuanqiao,朝阳区 / Chaoyang,Beijing,China,39.95764798852755,116.45802199212544,728.0,1.0,1.0,1.0,Real Bed,1
11660975,2019-02-11,Shilipu,朝阳区 / Chaoyang,Beijing朝阳区石佛营,China,39.93509804473841,116.50585432822108,587.0,1.0,1.0,1.0,Real Bed,2
11661375,2019-02-11,Wangjing,朝阳区 / Chaoyang,Beijing,China,39.98775512686282,116.46593138533628,890.0,2.0,3.0,3.0,Real Bed,1
11667483,2019-02-11,,怀柔区 / Huairou,Beijing,China,40.398188045577015,116.56411069290994,1578.0,3.0,3.0,4.0,Real Bed,1
11699020,2019-02-11,Jiuxianqiao,朝阳区 / Chaoyang,朝阳区,China,39.98096131449163,116.48630772777592,243.0,0.5,1.0,1.0,Real Bed,1
11710813,2019-02-11,Wangjing,朝阳区 / Chaoyang,Beijing,China,39.98548291251455,116.46767355436818,357.0,1.0,1.0,1.0,Airbed,2
11741454,2019-02-11,Sanlitun,朝阳区 / Chaoyang,Beijing,China,39.92707712608309,116.46113431512708,175.0,1.0,1.0,1.0,Real Bed,1
11741477,2019-02-11,Shilipu,朝阳区 / Chaoyang,Beijing,China,39.910305153254384,116.5119441538862,155.0,1.0,1.0,1.0,Real Bed,2
11743836,2019-02-11,Dongcheng,东城区,北京,China,39.903284453492944,116.40707943044212,809.0,2.0,1.0,2.0,Real Bed,1
